Transaction ID,User ID,Transaction Amount,Transaction Date/Time,Merchant ID,Merchant Category,Payment Method,Card Type,Cardholder Name,Transaction Status,Billing Address,Shipping Address,CVV Verification,IP Address,Device Information,Location,Transaction Type,Discount/Promo Code,Refund Amount,Fraud Flag
df9522b0-721c-4b96-85eb-15236f6e8060,c34c59a2-85bc-48a3-a206-27d93a737f02,95.64,2024-04-08 20:34:17,5e701cc0-7b3f-4a7e-8359-a33eec068ff7,Travel,Debit Card,American Express,Richard Cooke,Completed,"5359 Roberts Island Apt. 276, Gregorystad, CO 80649","29130 Wells Pines, Mezamouth, MN 11825",No,49.177.61.165,Mobile,"Rebeccaside, Tuvalu",Refund,SUMMER2024,0.0,0
e484dcdb-4b0e-44ee-97bd-877abe9a0bc9,07de15b4-00fb-4b75-9a84-0d159c269fc2,364.55,2024-04-07 08:30:41,4217f245-cb27-4865-89e2-e6e72bb6a486,Groceries,Digital Wallet,MasterCard,Troy Hale,Failed,"40031 Gardner Throughway Suite 486, Lake Tracyview, MT 77029","96630 Wallace Canyon Apt. 901, Mitchellfurt, IA 27744",Yes,59.108.229.149,Mobile,"Port Sonia, Bosnia and Herzegovina",Refund,WINTER2024,0.0,0
a921a61f-8bf5-4c1d-9406-89eea99d3d02,cf69d226-2b70-4962-bf0b-0000b800fd8a,118.58,2024-06-17 21:36:19,c5ac4b1b-4b1c-4c65-a1b1-f8b6bec18ce7,Health,Credit Card,Visa,Matthew Irwin,Pending,"482 Lopez Gateway, Port Kelly, GU 79750","6490 Jonathan Mews Apt. 382, Cruzport, HI 52027",No,185.240.200.189,Mobile,"Lake William, Bolivia",Refund,SUMMER2024,0.0,0
ec0a193d-c565-4703-9620-80043cb4e9f0,2a0e3ddb-13b6-4f7a-bf52-e62944986539,340.65,2024-08-08 00:23:34,76265a71-193e-4892-ae65-240abcc4706c,Groceries,Digital Wallet,Visa,Jessica Mclaughlin,Failed,"USNV Peterson, FPO AE 33547","9140 Lisa Pine Suite 731, Samanthaport, KY 86577",Yes,129.5.113.43,Mobile,"Jessicaberg, Mauritania",Purchase,WINTER2024,0.0,0
4fa3ca52-a430-4433-a16b-da1cc0a6eead,7a640ab3-ee66-460b-80c8-61dfbbd592ee,208.27,2024-10-20 23:55:21,a173b51d-2f7b-4f50-baf9-47c389af7d94,Travel,Credit Card,Visa,Peter Williams,Refunded,"USNS Preston, FPO AE 27047","41968 Ruben Lake Suite 584, Jorgehaven, SD 66925",Yes,11.9.133.145,Desktop,"Port Manuelbury, Iran",Purchase,WINTER2024,86.46,0
45382f56-a8ad-4791-a567-95b40e4d356b,bdf7f29d-6d7a-497f-aa1b-9d09c138b79e,164.54,2024-01-06 00:02:53,04e62339-6dd2-4e17-b302-9a0096cd5886,Health,Debit Card,Visa,Ryan Moore,Failed,"Unit 3887 Box 6548, DPO AA 35158","2653 Joseph Place, Sueborough, OK 08844",Yes,79.29.26.107,Desktop,"Wilsonstad, Korea",Refund,FALL2024,0.0,0
0b7a0ab9-bce0-46d4-a8cc-6892faaf9441,f88a2005-082e-47c7-9785-f1f339bfe8ab,291.77,2024-01-28 17:36:30,960c9ec8-1940-4f02-b59e-005b59705838,Health,Debit Card,American Express,Katherine Allen,Failed,"9985 Mcneil Drives, Port Kristinfort, LA 25219","72698 Curry Road, Odonnellshire, OK 33086",Yes,16.200.229.44,Desktop,"West Justinview, Kyrgyz Republic",Purchase,SPRING20,0.0,0
ce74027f-7f3c-451a-9313-87b20dfff469,264b93c5-1546-4bce-ac46-6654ea628995,42.91,2024-08-02 17:07:31,7df73405-7f2b-4927-a817-fdeb80f95fec,Health,Credit Card,MasterCard,Ryan Gutierrez,Pending,"87412 Gregory Heights, Changfort, UT 40688","739 Daniel Junctions, Jenniferbury, TX 90460",No,99.232.229.221,Desktop,"Lake Kristaside, Austria",Refund,,0.0,0
c5ce2aa6-f15a-496b-8b86-7600780fbdaa,6a89fe5c-02fc-4eb2-9fdf-f1595bec1503,161.39,2024-01-24 11:52:23,cb724e62-875a-4161-bea7-4d85413e22ec,Travel,Credit Card,MasterCard,Aaron Caldwell,Completed,"078 Wilson Ramp, West Jason, ME 72208","14549 Caleb Rue Suite 730, New Gregory, OK 87029",No,176.54.233.81,Desktop,"Doughertybury, Guinea-Bissau",Purchase,,0.0,0
63f2ee4f-1b21-4368-902c-47d44220889a,1dd0ae7d-5191-4529-824f-916ff315153d,384.74,2024-05-22 05:14:34,bcd6f9bb-788a-4545-ad26-43c889bb1fe6,Health,Digital Wallet,American Express,Charles Flores,Failed,"1618 Gilbert Roads, Port James, OR 81350","4267 Melissa Bridge, Jodyshire, MH 89757",Yes,119.161.59.153,Mobile,"Gregoryfort, Ecuador",Refund,SPRING20,0.0,0
83491ab6-8210-4e64-bed2-8c80eef90ab0,963533e1-1488-452c-82b5-8448239ce539,264.14,2024-10-23 20:59:45,2bcc7980-3a6e-4f66-8deb-59e4eeaf2730,Electronics,Debit Card,American Express,Melinda Lynn,Failed,"978 Jones Camp Apt. 963, West Paulachester, TN 10151","03780 Elizabeth Squares, West Raymondland, PR 12229",Yes,124.212.43.95,Desktop,"Port Joseph, Holy See (Vatican City State)",Refund,WINTER2024,0.0,0
5f674548-b530-4891-9f6e-80377eb4fda1,4042f19f-4bdd-48f2-b45c-e3cfff605158,296.74,2024-05-23 18:34:10,5a383f65-08ff-4991-a9a0-bfcd4d61c857,Health,Credit Card,MasterCard,Jacob Walker,Pending,"475 Mccall Plaza Suite 133, Torresville, NJ 32238","82326 Mike Ferry Apt. 823, Jaybury, NV 97058",Yes,92.114.17.75,Desktop,"Michellemouth, China",Purchase,WINTER2024,0.0,0
2fd4dcba-cddf-4e0d-ae39-80730653076b,0d94afd7-357e-4359-9743-ada64522a458,354.67,2024-05-16 09:16:12,dbab7c40-c680-41f3-8d38-d83085694776,Clothing,Digital Wallet,American Express,Michelle Hernandez,Failed,"87087 King Shore, East Staceyside, NY 38815","7510 Sierra Canyon, Lake Crystal, SD 90893",Yes,12.14.79.245,Desktop,"Jessicamouth, Lao People's Democratic Republic",Refund,SPRING20,0.0,0
13912d11-ad42-481f-be6d-95a87411ec08,6fb4d1a5-b05c-40a9-ac0c-d7ca526fb0ae,226.51,2024-08-23 20:21:38,737743f8-3ec1-41ce-8478-c5d9ef504f0a,Travel,Debit Card,Visa,Lauren Garcia,Completed,"575 Mosley Landing Suite 390, New Jennifer, CA 51765","4739 Evans Crossroad, West Jacob, NE 03015",Yes,174.183.227.137,Mobile,"Lake Vincent, Slovakia (Slovak Republic)",Refund,,0.0,0
87c7bdcf-6e39-4aeb-8aa9-62f24140de9f,d59eac52-b9d2-431f-b46a-779860901cbc,471.45,2024-07-20 03:46:05,450dad41-1b06-4dfa-97c0-72a4a8d09267,Health,Digital Wallet,MasterCard,Tamara James,Refunded,"19695 Murray Manors, Sullivanstad, NH 34377","19900 Nancy Radial Apt. 539, Lake Justin, PA 38080",No,170.221.57.23,Desktop,"North Scott, Nauru",Purchase,WINTER2024,1.03,0
9182b184-d605-43e5-a63e-ecbfb1f976d0,5d41aefc-7f39-429c-888a-43aaf1fc1f01,417.5,2024-10-25 16:17:54,ff492932-3447-46ed-97dd-f405c14555b0,Groceries,Debit Card,American Express,Jonathan Moore,Pending,"155 Foster Overpass Suite 666, Ellenfort, CT 30763","39802 Mcdonald Crossroad Apt. 641, Johnbury, MH 35107",Yes,135.180.254.129,Desktop,"Lake Davidmouth, Mali",Purchase,WINTER2024,0.0,0
5fa502f7-09ab-412f-afd3-406b15e10160,4e23a1be-1ed0-4311-b654-d84dd7146e60,393.8,2024-07-26 03:40:52,94e09d53-6a87-4fc3-b92d-5203d99ddd41,Travel,Debit Card,American Express,Daniel Gilbert,Failed,"4351 Hill Manor, Natalieside, WY 35458","9722 Maurice Place, Bradleyberg, LA 84189",Yes,14.81.195.156,Desktop,"Hendricksland, New Caledonia",Refund,WINTER2024,0.0,0
4a5e4a9b-e269-4027-b3e7-a4862b1b4438,e3c692c9-f8d4-428a-90b2-7c72f1b5460f,350.13,2024-02-17 17:12:09,88015b86-70d5-4def-bf4b-70cc440aa12a,Electronics,Debit Card,MasterCard,Leslie Flowers,Pending,"8676 Devin Common, Smithburgh, UT 29026","40050 Little Hollow, North Robinville, WA 12094",No,152.75.243.37,Desktop,"Huntbury, China",Refund,FALL2024,0.0,0
b095654a-ee83-47a0-9aee-efaf46d348c8,2057d094-6222-443f-a441-1570eee36271,487.03,2024-07-04 06:40:53,0c17e8da-d298-4be3-bee9-b725cbb1ad7d,Travel,Credit Card,Visa,Latasha Stewart,Pending,"8732 Timothy Summit Apt. 459, Stewartton, HI 49859","09625 Bautista Station Apt. 806, South Charles, SD 31611",Yes,32.44.142.122,Desktop,"Lake Timothyside, Qatar",Refund,FALL2024,0.0,0
9f75ac4e-1dee-4046-bf3a-4a9080ee2a4f,0beb881b-c7d4-492c-bc32-b1038e6db183,201.42,2024-01-07 13:21:25,0fe15bb4-7732-4bf0-b0f7-9201506a323f,Electronics,Credit Card,Visa,Lisa Cole,Failed,"951 Jason Ways Apt. 829, Port Sarahmouth, NH 25099","31754 Scott Junctions Apt. 568, North Taylor, OH 28744",No,129.141.7.66,Desktop,"West Michellebury, Croatia",Purchase,WINTER2024,0.0,0
c91164f5-a30f-4b82-883b-30dfae801000,6b2bbab0-05f9-4f53-987e-29a74030a89d,67.47,2024-09-06 20:26:17,d11ef1a9-54f9-46e7-a409-4f1f16ea8b06,Clothing,Debit Card,American Express,Bryce Anderson,Refunded,"USS Mckenzie, FPO AA 22453","990 Love Port Suite 597, South Mistyport, MO 21587",Yes,55.176.169.203,Mobile,"Smithland, Finland",Refund,FALL2024,34.52,0
3d2c396c-e1a1-4844-942d-7e02beabbb46,155179a6-e79b-4722-b5b6-68b25654771a,107.79,2024-08-18 23:04:56,01e65cb4-0bf3-4400-9e03-40c9016e6658,Electronics,Digital Wallet,American Express,Joseph Garner,Failed,"444 Galvan Crescent Apt. 101, Lake Kimberlyview, MT 50707","792 Stephen Coves, Heatherbury, HI 29991",Yes,68.59.165.134,Desktop,"North Michellehaven, Haiti",Refund,SPRING20,0.0,0
7a15802d-1495-4205-97d1-9fac076a3391,eea11459-7ad2-436c-9a3d-f4d946b09d36,327.21,2024-01-29 20:00:09,c8e8b49a-3e66-43ce-b35f-7f9a5bb02cac,Health,Debit Card,American Express,Kathleen Campos,Pending,"460 Natasha Avenue Apt. 079, North Caroline, AL 93906","31555 Derek Crest, North Angela, NY 55776",No,44.241.250.127,Desktop,"Taylorview, Mali",Refund,WINTER2024,0.0,0
d7d04382-87db-4ff0-83fc-dc57a4c82d77,80d482e8-f9a8-48ee-bf05-e9b8735a27de,440.19,2024-06-20 06:58:33,c0779dca-ee0f-4fee-b496-2e2e031791b7,Health,Credit Card,American Express,Jasmine Beck,Pending,"754 Chris Islands, South Richard, AR 63865","503 Mark Via, South Kimberlyton, MI 27696",No,137.181.219.53,Mobile,"Annaview, Azerbaijan",Purchase,SPRING20,0.0,0
ab08012c-4970-4f76-bdab-6ff746856c22,30e7d8f0-24a0-44b6-9c2c-0c4ce9137c7c,362.44,2024-05-17 03:10:03,131ff6a8-9904-4c47-a666-8de681f889e2,Health,Credit Card,American Express,Anthony Jackson,Completed,"937 Alicia Hill Apt. 675, Joshuaberg, VI 89598","252 William Park, Houstonstad, CO 55808",Yes,202.2.122.39,Mobile,"Jeffreyside, Korea",Purchase,WINTER2024,0.0,0
bf36d5d9-95c1-495f-b548-39c76f72957f,088b9074-9206-4b90-bdcf-c22441dafe4a,68.37,2024-09-18 15:50:47,ef9a1a3f-9893-4222-a252-71d07c7e1c3c,Travel,Credit Card,American Express,Tony Thompson DDS,Pending,"14574 Carter Square, Lake Jefferymouth, OK 98168","00779 Pacheco Inlet, Natalieshire, HI 84556",No,81.177.74.224,Desktop,"New Loriville, Saudi Arabia",Refund,SPRING20,0.0,0
ce3c342b-d68f-40b3-85b5-a2bbffe08365,ded5aee6-3b96-40f3-a8d8-208d63babcf5,128.33,2024-04-01 09:34:02,62ca2800-a214-4aab-a6ec-adecac9e49ba,Health,Debit Card,American Express,Marc Bates,Refunded,"10075 David Knolls Suite 490, South Jessicaberg, ME 91989","2389 Rachel Hills, Michaelview, IA 75745",No,101.217.122.73,Desktop,"Moorebury, Luxembourg",Refund,FALL2024,81.32,0
5eeca24b-89a6-4c37-91fa-92d2bb364550,1be1f69a-ba64-4d59-ab0f-aeb019a92cef,477.12,2024-05-03 09:17:01,d2df6293-fb47-4a8d-8b9d-38792da4caf2,Entertainment,Credit Card,Visa,Teresa Carson,Failed,"06826 Barbara Court Suite 256, Navarroborough, GU 11661","0217 Jason Land, Emilyberg, IL 59829",Yes,197.156.160.141,Desktop,"East Richardland, Malta",Purchase,,0.0,0
64b14ef7-7b32-40bd-bcc8-c40d24e45afe,4f8e262b-4e55-4748-9f65-04d654e8c4fd,210.84,2024-11-04 05:11:34,371f072d-174b-4de5-afe1-ae2058e92a0e,Entertainment,Credit Card,MasterCard,Jenny Anderson,Refunded,"04366 James Wells Suite 821, Tiffanyport, ID 13954","26925 Summers Causeway, West Natalie, OH 04067",No,9.246.21.63,Mobile,"Cunninghammouth, Mali",Purchase,FALL2024,72.77,0
be1d1fdd-86c9-495c-938a-f308df093b8d,697f028b-8267-447d-8fa8-38eb40253b34,419.88,2024-01-08 13:56:21,809922b4-7a12-4c5b-8006-d4fb14b0bc14,Clothing,Digital Wallet,Visa,Robert Ellis,Completed,"04685 Phillips View, Port Jessica, HI 96290","7134 Gutierrez Ford Apt. 395, Kyleshire, NH 54926",No,212.200.72.160,Desktop,"South Christianshire, Netherlands",Refund,FALL2024,0.0,0
8b370651-3496-4ff4-a9a5-18a6588c1406,385569b7-4677-4050-afb7-805cb7089131,103.53,2024-02-01 11:39:45,1416b3db-86cd-4c80-86ee-ef78b193ad5f,Clothing,Credit Card,American Express,Kimberly Ballard,Refunded,"554 Oliver Springs, North Curtis, ID 40891","04612 Heidi Mount, Kevinfort, RI 62160",No,35.37.213.189,Desktop,"North Lynnside, Papua New Guinea",Purchase,SUMMER2024,4.97,0
932c875a-4c00-4951-a497-f7da333152b8,4d0bdcdd-167b-4d45-a31a-23ffe59285c3,104.98,2024-01-22 12:42:55,2bb19953-97f4-4840-9144-f7e16ba411d2,Travel,Debit Card,Visa,Kevin Hall,Completed,"82688 Dixon Inlet, West Jeremy, KY 24552","30101 Boyd Mountain, West Michaelmouth, VA 11053",No,20.26.2.205,Mobile,"South Elizabethshire, Zimbabwe",Refund,WINTER2024,0.0,0
dc5ccf11-a70b-4de8-adb9-5772725b49d3,b1733e1b-98e7-4d2c-a6ed-4c32eeb7691f,369.49,2024-06-30 06:47:06,87cf9be8-9ade-447c-ad36-cee318b8f3d6,Electronics,Credit Card,American Express,Kelli Cruz,Failed,"Unit 2146 Box 5173, DPO AP 49978","2550 Jaclyn Coves, North Jennifer, TN 79130",Yes,71.37.105.76,Desktop,"Wolfeside, Colombia",Purchase,SUMMER2024,0.0,0
22dd8bca-601f-4df0-b13d-3db43ffabfa6,264809ed-607c-4446-8bd8-e07c9e21323e,81.96,2024-06-24 17:03:13,07a2a3b7-896f-4bea-9805-fe438575f084,Health,Digital Wallet,American Express,Alexander Hinton,Refunded,"USNS Perez, FPO AP 54940","4360 Brown Expressway, West Jessicaport, WI 84320",Yes,98.195.235.249,Mobile,"Adammouth, Maldives",Purchase,SPRING20,84.13,0
ff0dcc57-fa3b-4506-8b90-e58e7101cdcd,85d9b00d-5e57-4dbb-8baa-cfeb87dafdba,295.56,2024-06-19 01:04:48,709234ea-4109-40c9-aa6a-46ae6b67ca52,Health,Digital Wallet,MasterCard,Kimberly Carr,Refunded,"839 Cynthia Roads Apt. 505, West Lynnton, CT 97287","249 Carrie Glens Suite 438, Smithside, MS 55256",Yes,51.166.42.153,Mobile,"North James, Mexico",Purchase,FALL2024,35.02,0
51c22c24-3ba0-4880-9c48-3c643f32b228,59b93cf3-14c0-48b8-88f1-2bb2905e298a,174.69,2024-05-07 04:50:48,ee2dc07e-035a-4e20-8aed-17e65a6597fb,Travel,Digital Wallet,Visa,Stephanie Bell DDS,Completed,"7840 David Lake, Tiffanyland, GA 71273","46800 Davis Row, North Kent, HI 10606",Yes,159.155.153.57,Mobile,"Rachelfort, Bhutan",Purchase,SUMMER2024,0.0,0
9d345b2b-ab52-4c78-8f46-e4172a9a0b85,b6b6938a-4ad0-43a5-a035-a58752a92461,371.93,2024-02-10 10:13:19,f062924c-4c02-4a8e-bd18-2776afd1a0cf,Groceries,Credit Card,MasterCard,John Scott,Pending,"12848 Anna Mountain, Courtneyland, ME 62013","23188 Brady Light, Rachaelfort, AL 06130",No,39.191.23.91,Mobile,"Williamsville, Czech Republic",Refund,SUMMER2024,0.0,0
89712a4e-e7b5-4d07-9a59-f0b460e09efa,4fc29819-46a0-461a-b7b4-f89946eee690,223.7,2024-09-06 01:22:00,099d8b90-24bd-4794-a810-ef0abbefd085,Travel,Digital Wallet,MasterCard,Sherry Trevino,Failed,"6551 Kramer Squares Apt. 646, Guzmanstad, CT 08863","44549 John Burgs, Lake Jamesshire, CO 16641",No,9.45.9.212,Desktop,"South Christinamouth, Guatemala",Refund,WINTER2024,0.0,0
c06dcaa2-e1e7-49b4-97f1-1a617a9870e8,0c23937f-5480-495b-a917-55a24157ce9a,103.29,2024-01-12 17:31:53,1886bc5e-4458-4a3d-98d8-8017b73c5e0a,Electronics,Credit Card,American Express,Stacey Watson,Refunded,"265 Jennifer Shore Suite 844, Kimberlyhaven, NE 17360","81037 Evan Meadows, South Deanbury, MP 91758",No,97.250.130.36,Mobile,"Lake Timothyhaven, Libyan Arab Jamahiriya",Refund,SUMMER2024,86.4,0
e6882170-1bd3-4b49-8c34-90213202ecdf,73443619-bd88-4cae-97fb-9d6a09fa2cfc,145.48,2024-06-26 19:40:38,f497e427-0adf-4f5b-9cf7-afa905e014b7,Entertainment,Digital Wallet,American Express,Katie Washington,Completed,"661 Alan Greens, East Robertville, VI 08944","Unit 1475 Box 8169, DPO AP 35140",No,133.231.79.192,Desktop,"Fitzpatrickhaven, Guam",Refund,FALL2024,0.0,0
2781852a-fe2c-43c0-a9f9-0639febf08c3,d25764b6-de53-4986-9fe5-fbea7f0ecea8,5.63,2024-02-21 10:56:05,6021d428-8844-4866-9051-89f9da47fb47,Clothing,Digital Wallet,MasterCard,Bryan Torres,Pending,"02765 Sarah Track, Fergusontown, ID 80419","PSC 7408, Box 1204, APO AP 61472",No,114.146.97.196,Desktop,"Mackland, Algeria",Purchase,WINTER2024,0.0,0
8e63297e-485c-4f2a-bc5c-019228230fef,939263a1-abe6-497c-9461-6cb5804645ce,144.51,2024-01-02 08:35:20,a797457f-d83c-4066-b983-c8d5b0c582b5,Entertainment,Credit Card,MasterCard,Clifford Kim,Pending,"998 Emily Points, Henryshire, FM 63319","7135 Schultz Circles Apt. 850, West Jamiechester, KS 13811",No,84.119.14.55,Mobile,"West Jill, South Georgia and the South Sandwich Islands",Purchase,,0.0,0
69f1aa14-b367-4724-8745-a7ea0ee700f0,cdbd21d6-9f6e-4903-bd9c-b362988baccc,147.61,2024-06-15 13:41:01,b9dcbf1b-dc46-4c88-95ee-0f9311340623,Groceries,Digital Wallet,American Express,Ronald Anderson,Refunded,"6754 Ross Valleys Suite 459, Aarontown, MN 99447","5457 Ray Viaduct, New Joseph, WY 58583",No,166.15.160.187,Mobile,"Johnview, Cameroon",Refund,SUMMER2024,59.59,0
9731cc3b-e82e-4b4a-aee8-be581dae4267,fdaa9ff5-aea2-42ec-87d2-2d67ccf2d666,300.86,2024-07-01 18:56:42,3697a6a8-a1bb-4409-9448-f4b40d247602,Clothing,Debit Card,Visa,Mary Yoder,Failed,"4679 Gregory Street Suite 322, Josebury, WI 97387","853 Winters Fall, East Ashlee, WA 49391",No,92.191.242.200,Mobile,"New Jessicamouth, French Guiana",Refund,SPRING20,0.0,0
18c8bd21-45f8-4581-a0d4-825eed43aeda,100042b1-0bb4-44f3-a4a5-42801d0708bd,394.58,2024-01-15 13:57:28,76ad4a6f-0192-449e-8de9-16012380982e,Groceries,Digital Wallet,MasterCard,Maurice Sellers,Refunded,"708 Heidi Plain, East William, MH 88705","943 Jones Highway Suite 923, Lake Michellebury, MD 25401",No,183.52.150.160,Mobile,"Matthewshire, Vietnam",Refund,SPRING20,92.04,0
c5589252-ac7b-4133-9076-e3188fdebafb,b38a5714-441a-40f9-af95-7b7ba4b28e7c,78.97,2024-11-01 05:52:32,b030d355-3cce-4472-960a-2d25503f5959,Clothing,Digital Wallet,American Express,Danielle Santiago,Pending,"749 Maynard Brook, Christineside, DC 83802","PSC 5024, Box 4069, APO AE 10679",No,25.2.6.133,Mobile,"Jacobchester, Montserrat",Purchase,,0.0,1
1a23f7a9-88c7-4f79-a946-6464423337a8,9ea747b8-425a-4d9f-8822-360bb9188438,163.44,2024-01-05 12:23:14,4b01f52f-e3ed-4221-a383-1de89ee41a35,Electronics,Credit Card,American Express,Nicholas Riley,Refunded,"9570 James Mews Suite 781, South Bobby, ID 40026","307 Garcia Curve, North Jamesmouth, HI 08473",No,182.127.144.216,Mobile,"Port Carolyn, Kyrgyz Republic",Purchase,,38.45,0
3183b839-6e8e-4050-a087-1844c73efd43,ba249a1f-089f-4167-aa59-f6f4b6f38639,241.17,2024-04-26 17:58:59,d694ff31-73b6-460b-a58f-798014f60eef,Entertainment,Debit Card,American Express,Heather Daniels,Failed,"9323 Robbins Drive Apt. 485, Danashire, ME 16769","7698 Courtney Station Apt. 431, Lindafurt, PA 71528",Yes,156.111.164.17,Mobile,"East Tracy, Swaziland",Refund,SUMMER2024,0.0,0
317f7c2d-e209-4d2d-991a-07a39b3ef76a,47167870-6f70-4bcd-9fa9-30348616ce20,144.24,2024-05-27 01:51:36,5e209fe8-37fd-4c1a-be83-2e1bd79ba357,Entertainment,Digital Wallet,Visa,James Wells,Pending,"003 Roberts Park, Taylortown, VI 65935","18232 Matthew Crescent, Garnerstad, GU 61294",Yes,216.165.44.141,Desktop,"New Dustinberg, Hungary",Refund,WINTER2024,0.0,0
411ef85b-477f-4ae7-893d-90d7cc3558a5,0019c2a3-99ea-47c2-bda4-8f558ebd52cf,159.23,2024-07-28 22:20:57,6cdab819-df23-4c0a-bd3c-0dcda8e520b5,Travel,Digital Wallet,American Express,Cynthia Warren,Refunded,"12908 William Knoll Suite 508, Andersonbury, NE 75487","9718 Austin Road, Port Lori, VA 52095",No,216.38.37.39,Mobile,"East Lawrence, Mauritius",Purchase,SUMMER2024,68.45,0
51da0a2c-c699-4321-9977-07225e68a468,7cfb464a-abfd-45cb-b78d-3f5e92187254,49.78,2024-06-19 11:40:11,26cb47ef-2eb3-46b3-9ad5-f9c64eedd319,Electronics,Debit Card,MasterCard,Ryan Carter,Refunded,"17116 Burnett Pine, Lake Kristen, GA 92574","6398 Gomez Pass Suite 617, Goodshire, VT 66058",Yes,40.88.255.217,Mobile,"Lake Brandibury, Colombia",Purchase,FALL2024,99.72,0
b7899752-0d3f-4cef-9765-3e5dabfbacdd,fa7776f4-5d9e-401d-ab36-eb147299fe1c,474.53,2024-08-21 13:03:02,03b1a4e3-6a3a-40a0-a4fc-a7c1e960af6d,Travel,Debit Card,Visa,Jeffrey Harris,Failed,"7738 Sara Viaduct, Port Amybury, WI 54933","4264 Luke Harbors Suite 557, Nancymouth, AZ 44455",No,35.145.183.21,Mobile,"Lake Michelle, Brazil",Refund,,0.0,0
3460ffa3-674e-4344-8a98-ab3d86e1ed52,7fce3669-77d5-4b0e-86f0-3893e7af89b7,323.12,2024-02-27 21:43:32,df37d22d-d341-4f37-b199-2bf23a5dafe9,Entertainment,Debit Card,American Express,Joshua Morales,Pending,"299 Moody Turnpike Suite 751, East Shannonton, VA 67057","4041 Dickson Mountain, West Curtisfurt, SC 26179",Yes,195.80.41.212,Desktop,"West Sharonbury, Niger",Purchase,SUMMER2024,0.0,0
1aba208e-8304-4261-8268-83f4cb9f3966,a6f9dc07-24f3-4e99-8c43-8f73219ddf8c,424.8,2024-02-06 15:44:09,b611a799-1aa4-4523-be59-c0abb0561423,Entertainment,Digital Wallet,American Express,James Hopkins,Pending,"809 Wilson Plaza, Davidchester, VI 72953","111 Fitzgerald Pike Suite 618, Davidshire, UT 37890",Yes,45.211.137.141,Desktop,"Port Davidstad, Kyrgyz Republic",Refund,SUMMER2024,0.0,0
36f0af72-13c1-42fc-b302-2d392391c471,8159d922-2701-4963-8ed7-a5e5d7aab432,228.38,2024-04-22 08:45:17,93c89952-fe01-4047-b36f-33b1bfb20ece,Entertainment,Digital Wallet,Visa,Parker Bradford,Pending,"1100 Ronald Square, East Dannychester, ME 19907","1699 Bush Course Suite 381, Prestonborough, AZ 10121",Yes,88.62.124.62,Mobile,"Yatesstad, Estonia",Purchase,WINTER2024,0.0,0
f00ce761-b1ba-4c84-bbe7-b66c4d02846a,64a27f1f-22ca-40ea-99d5-2c6dd63b9ead,417.39,2024-10-17 13:21:56,1786c226-941d-4218-9966-0f25fc79e41f,Travel,Digital Wallet,Visa,Brandon Green,Completed,"117 Evans Tunnel Suite 329, Roberttown, WI 07417","4882 Kelsey Villages, New Martin, CA 76398",No,30.242.228.145,Mobile,"North Travis, Aruba",Purchase,SPRING20,0.0,0
1febe23a-4bd3-47c3-aeec-882e1bdd61e3,e117fc76-87aa-4e27-9541-1b594c4f21ca,382.38,2024-02-16 06:11:40,cc6d2ebd-0620-4ba7-a28a-d77a33862c38,Travel,Debit Card,American Express,Bradley Bowman,Pending,"PSC 6068, Box 0574, APO AE 01417","0173 Wagner Spurs Apt. 065, Lake James, AZ 78035",No,145.247.149.99,Desktop,"Teresashire, Iceland",Refund,FALL2024,0.0,0
df97a108-0b07-43bf-9e34-2a01202d38ef,63ed1c4a-cafb-45e8-89ec-1b46d555426d,193.5,2024-02-13 14:27:20,7b2ddcfc-9dc4-4d23-a75d-a8b3570d7c24,Travel,Credit Card,American Express,Nancy Castaneda,Failed,"859 Watson Light, East Thomas, MP 21177","USCGC Gonzales, FPO AP 64306",No,44.13.84.38,Desktop,"Davidmouth, Liechtenstein",Refund,,0.0,0
b96ef7b2-0427-4191-99d5-feba63a72ab5,9e0f29c6-4022-46ad-a361-fb107dec61ca,5.47,2024-02-23 03:20:29,ceaf0dcf-c31d-4305-b1aa-2fde22d0d624,Electronics,Digital Wallet,Visa,Aaron Johnson,Refunded,"8717 Curtis Creek Suite 160, New Kristenton, KY 38688","334 Curtis Course, West Kristinafurt, RI 77717",No,113.2.127.205,Mobile,"Port Carmenmouth, Djibouti",Refund,WINTER2024,11.21,0
a68e40cf-c140-412e-9cf3-90f335a031f2,96ccd0fb-9179-45de-9dc6-93bdae1b440d,345.78,2024-03-27 05:07:08,892f364d-fbb0-41cb-9791-8f3dad03c045,Entertainment,Digital Wallet,Visa,Norma Glass,Refunded,"8407 Brown Passage Apt. 540, Port Cheryl, RI 06915","4455 Kathleen Plain Apt. 804, New Xavier, UT 41972",No,22.59.90.48,Desktop,"Brownberg, Greenland",Refund,WINTER2024,30.56,0
16811e59-2fc8-4c46-ac08-10f094cd7c67,7c3b1299-0bae-4186-91f0-47de894b65d7,164.01,2024-04-18 05:23:26,f4b5a6aa-9d46-4df2-bd1b-5461883c1d7f,Electronics,Debit Card,American Express,Mason Smith,Pending,"3497 Lisa Inlet Suite 348, Williamton, VT 87166","9513 Alexis Crest, Wilsonmouth, FM 01931",Yes,90.215.128.10,Desktop,"Sharonborough, Belgium",Refund,,0.0,0
